3.588054e+05 2.787026e-06 1.949390e+00 9.580941e-01 2.864538e-01 -6.948158e-01 -7.191878e-01 2.632783e-01 -4.327340e-01
3.666598e+05 2.727324e-06 1.947160e+00 9.566719e-01 2.911681e-01 -6.926879e-01 -7.212374e-01 2.639840e-01 -4.300694e-01
3.746862e+05 2.668900e-06 1.944832e+00 9.552266e-01 2.958753e-01 -6.905540e-01 -7.232808e-01 2.646725e-01 -4.274055e-01
3.828883e+05 2.611728e-06 1.942402e+00 9.537581e-01 3.005753e-01 -6.884141e-01 -7.253179e-01 2.653440e-01 -4.247425e-01
3.912699e+05 2.555780e-06 1.939865e+00 9.522664e-01 3.052681e-01 -6.862682e-01 -7.273486e-01 2.659983e-01 -4.220805e-01
3.998351e+05 2.501031e-06 1.937218e+00 9.507517e-01 3.099535e-01 -6.841162e-01 -7.293730e-01 2.666355e-01 -4.194195e-01
4.085877e+05 2.447455e-06 1.934454e+00 9.492140e-01 3.146313e-01 -6.819583e-01 -7.313910e-01 2.672556e-01 -4.167597e-01
4.175319e+05 2.395027e-06 1.931570e+00 9.476532e-01 3.193015e-01 -6.797945e-01 -7.334026e-01 2.678587e-01 -4.141011e-01
4.266719e+05 2.343721e-06 1.928559e+00 9.460694e-01 3.239640e-01 -6.776247e-01 -7.354079e-01 2.684447e-01 -4.114439e-01
4.360120e+05 2.293515e-06 1.925417e+00 9.444627e-01 3.286186e-01 -6.754490e-01 -7.374067e-01 2.690137e-01 -4.087881e-01
4.455565e+05 2.244384e-06 1.922138e+00 9.428331e-01 3.332653e-01 -6.732674e-01 -7.393991e-01 2.695657e-01 -4.061338e-01
4.553100e+05 2.196306e-06 1.918715e+00 9.411806e-01 3.379038e-01 -6.710799e-01 -7.413850e-01 2.701007e-01 -4.034811e-01
4.652770e+05 2.149257e-06 1.915143e+00 9.395054e-01 3.425342e-01 -6.688866e-01 -7.433644e-01 2.706187e-01 -4.008302e-01
4.754622e+05 2.103217e-06 1.911415e+00 9.378073e-01 3.471563e-01 -6.666874e-01 -7.453374e-01 2.711198e-01 -3.981811e-01
4.858703e+05 2.058162e-06 1.907525e+00 9.360865e-01 3.517699e-01 -6.644825e-01 -7.473039e-01 2.716040e-01 -3.955339e-01
4.965063e+05 2.014073e-06 1.903465e+00 9.343430e-01 3.563751e-01 -6.622717e-01 -7.492638e-01 2.720713e-01 -3.928887e-01
5.073751e+05 1.970928e-06 1.899229e+00 9.325768e-01 3.609716e-01 -6.600551e-01 -7.512172e-01 2.725217e-01 -3.902456e-01
5.184818e+05 1.928708e-06 1.894808e+00 9.307881e-01 3.655593e-01 -6.578328e-01 -7.531640e-01 2.729553e-01 -3.876047e-01
5.298317e+05 1.887392e-06 1.890195e+00 9.289767e-01 3.701382e-01 -6.556047e-01 -7.551043e-01 2.733720e-01 -3.849661e-01
5.414300e+05 1.846961e-06 1.885382e+00 9.271429e-01 3.747080e-01 -6.533709e-01 -7.570380e-01 2.737720e-01 -3.823299e-01
5.532822e+05 1.807396e-06 1.880360e+00 9.252865e-01 3.792689e-01 -6.511314e-01 -7.589650e-01 2.741551e-01 -3.796962e-01
5.653939e+05 1.768679e-06 1.875121e+00 9.234077e-01 3.838205e-01 -6.488862e-01 -7.608855e-01 2.745215e-01 -3.770650e-01
5.777707e+05 1.730791e-06 1.869655e+00 9.215066e-01 3.883628e-01 -6.466354e-01 -7.627992e-01 2.748712e-01 -3.744365e-01
5.904184e+05 1.693714e-06 1.863952e+00 9.195831e-01 3.928957e-01 -6.443789e-01 -7.647064e-01 2.752042e-01 -3.718107e-01
6.033430e+05 1.657432e-06 1.858002e+00 9.176372e-01 3.974190e-01 -6.421168e-01 -7.666068e-01 2.755205e-01 -3.691878e-01
6.165505e+05 1.621927e-06 1.851796e+00 9.156692e-01 4.019327e-01 -6.398490e-01 -7.685006e-01 2.758201e-01 -3.665679e-01
6.300471e+05 1.587183e-06 1.845323e+00 9.136789e-01 4.064367e-01 -6.375757e-01 -7.703877e-01 2.761032e-01 -3.639510e-01
6.438392e+05 1.553183e-06 1.838570e+00 9.116665e-01 4.109309e-01 -6.352969e-01 -7.722680e-01 2.763696e-01 -3.613372e-01
6.579332e+05 1.519911e-06 1.831527e+00 9.096320e-01 4.154150e-01 -6.330125e-01 -7.741416e-01 2.766195e-01 -3.587266e-01
6.723358e+05 1.487352e-06 1.824182e+00 9.075754e-01 4.198891e-01 -6.307225e-01 -7.760084e-01 2.768529e-01 -3.561193e-01
6.870536e+05 1.455491e-06 1.816521e+00 9.054968e-01 4.243530e-01 -6.284271e-01 -7.778685e-01 2.770698e-01 -3.535155e-01
7.020936e+05 1.424312e-06 1.808532e+00 9.033963e-01 4.288066e-01 -6.261261e-01 -7.797218e-01 2.772702e-01 -3.509152e-01
7.174628e+05 1.393801e-06 1.800202e+00 9.012739e-01 4.332498e-01 -6.238197e-01 -7.815683e-01 2.774541e-01 -3.483184e-01
7.331684e+05 1.363943e-06 1.791516e+00 8.991296e-01 4.376826e-01 -6.215079e-01 -7.834079e-01 2.776217e-01 -3.457253e-01
7.492179e+05 1.334725e-06 1.782459e+00 8.969635e-01 4.421047e-01 -6.191906e-01 -7.852407e-01 2.777728e-01 -3.431360e-01
7.656187e+05 1.306133e-06 1.773017e+00 8.947756e-01 4.465161e-01 -6.168679e-01 -7.870667e-01 2.779077e-01 -3.405506e-01
7.823785e+05 1.278154e-06 1.763174e+00 8.925661e-01 4.509166e-01 -6.145399e-01 -7.888858e-01 2.780262e-01 -3.379691e-01
7.995052e+05 1.250774e-06 1.752913e+00 8.903349e-01 4.553062e-01 -6.122065e-01 -7.906979e-01 2.781284e-01 -3.353917e-01
8.170069e+05 1.223980e-06 1.742218e+00 8.880821e-01 4.596848e-01 -6.098677e-01 -7.925032e-01 2.782144e-01 -3.328184e-01
8.348916e+05 1.197760e-06 1.731071e+00 8.858078e-01 4.640523e-01 -6.075236e-01 -7.943016e-01 2.782842e-01 -3.302494e-01
8.531679e+05 1.172102e-06 1.719454e+00 8.835120e-01 4.684084e-01 -6.051742e-01 -7.960931e-01 2.783378e-01 -3.276846e-01
8.718442e+05 1.146994e-06 1.707349e+00 8.811948e-01 4.727533e-01 -6.028195e-01 -7.978776e-01 2.783753e-01 -3.251243e-01
8.909293e+05 1.122423e-06 1.694736e+00 8.788563e-01 4.770866e-01 -6.004596e-01 -7.996551e-01 2.783967e-01 -3.225685e-01
9.104323e+05 1.098379e-06 1.681595e+00 8.764964e-01 4.814084e-01 -5.980944e-01 -8.014256e-01 2.784020e-01 -3.200172e-01
9.303622e+05 1.074850e-06 1.667906e+00 8.741153e-01 4.857186e-01 -5.957240e-01 -8.031892e-01 2.783912e-01 -3.174706e-01
9.507283e+05 1.051825e-06 1.653647e+00 8.717129e-01 4.900169e-01 -5.933484e-01 -8.049457e-01 2.783645e-01 -3.149288e-01
9.715403e+05 1.029293e-06 1.638795e+00 8.692895e-01 4.943034e-01 -5.909676e-01 -8.066953e-01 2.783218e-01 -3.123919e-01
9.928079e+05 1.007244e-06 1.623330e+00 8.668449e-01 4.985779e-01 -5.885817e-01 -8.084377e-01 2.782632e-01 -3.098599e-01
1.014541e+06 9.856674e-07 1.607226e+00 8.643794e-01 5.028402e-01 -5.861906e-01 -8.101732e-01 2.781887e-01 -3.073329e-01
1.036750e+06 9.645528e-07 1.590460e+00 8.618928e-01 5.070904e-01 -5.837944e-01 -8.119015e-01 2.780984e-01 -3.048111e-01
1.059445e+06 9.438905e-07 1.573008e+00 8.593854e-01 5.113284e-01 -5.813932e-01 -8.136228e-01 2.779923e-01 -3.022944e-01
1.082637e+06 9.236709e-07 1.554843e+00 8.568572e-01 5.155539e-01 -5.789868e-01 -8.153369e-01 2.778704e-01 -2.997831e-01
1.106336e+06 9.038843e-07 1.535939e+00 8.543081e-01 5.197669e-01 -5.765754e-01 -8.170440e-01 2.777328e-01 -2.972771e-01
1.130555e+06 8.845216e-07 1.516269e+00 8.517384e-01 5.239673e-01 -5.741589e-01 -8.187439e-01 2.775795e-01 -2.947766e-01
1.155303e+06 8.655737e-07 1.495807e+00 8.491480e-01 5.281550e-01 -5.717375e-01 -8.204366e-01 2.774105e-01 -2.922817e-01
1.180593e+06 8.470317e-07 1.474523e+00 8.465370e-01 5.323299e-01 -5.693110e-01 -8.221222e-01 2.772260e-01 -2.897924e-01
1.206437e+06 8.288869e-07 1.452388e+00 8.439055e-01 5.364918e-01 -5.668796e-01 -8.238007e-01 2.770259e-01 -2.873088e-01
1.232847e+06 8.111308e-07 1.429373e+00 8.412535e-01 5.406408e-01 -5.644432e-01 -8.254719e-01 2.768103e-01 -2.848311e-01
1.259834e+06 7.937551e-07 1.405448e+00 8.385812e-01 5.447767e-01 -5.620019e-01 -8.271359e-01 2.765792e-01 -2.823592e-01
1.287413e+06 7.767516e-07 1.380582e+00 8.358885e-01 5.488993e-01 -5.595557e-01 -8.287927e-01 2.763327e-01 -2.798934e-01
1.315595e+06 7.601123e-07 1.354743e+00 8.331755e-01 5.530087e-01 -5.571046e-01 -8.304423e-01 2.760709e-01 -2.774336e-01
1.344394e+06 7.438294e-07 1.327900e+00 8.304423e-01 5.571046e-01 -5.546487e-01 -8.320846e-01 2.757936e-01 -2.749800e-01
1.373824e+06 7.278954e-07 1.300020e+00 8.276890e-01 5.611871e-01 -5.521879e-01 -8.337197e-01 2.755011e-01 -2.725326e-01
1.403898e+06 7.123027e-07 1.271070e+00 8.249156e-01 5.652559e-01 -5.497223e-01 -8.353475e-01 2.751933e-01 -2.700916e-01
1.434630e+06 6.970440e-07 1.241018e+00 8.221222e-01 5.693110e-01 -5.472519e-01 -8.369680e-01 2.748704e-01 -2.676570e-01
1.466035e+06 6.821122e-07 1.209831e+00 8.193089e-01 5.733523e-01 -5.447767e-01 -8.385812e-01 2.745322e-01 -2.652288e-01
1.498127e+06 6.675002e-07 1.177474e+00 8.164757e-01 5.773797e-01 -5.422967e-01 -8.401870e-01 2.741790e-01 -2.628073e-01
1.530922e+06 6.532013e-07 1.143914e+00 8.136228e-01 5.813932e-01 -5.398121e-01 -8.417856e-01 2.738107e-01 -2.603924e-01
1.564434e+06 6.392086e-07 1.109118e+00 8.107501e-01 5.853925e-01 -5.373227e-01 -8.433767e-01 2.734274e-01 -2.579843e-01
1.598681e+06 6.255157e-07 1.073053e+00 8.078577e-01 5.893776e-01 -5.348286e-01 -8.449606e-01 2.730291e-01 -2.555830e-01
1.633677e+06 6.121162e-07 1.035685e+00 8.049457e-01 5.933484e-01 -5.323299e-01 -8.465370e-01 2.726159e-01 -2.531886e-01
1.669439e+06 5.990036e-07 9.969815e-01 8.020143e-01 5.973049e-01 -5.298265e-01 -8.481061e-01 2.721878e-01 -2.508012e-01
1.705984e+06 5.861720e-07 9.569111e-01 7.990634e-01 6.012468e-01 -5.273184e-01 -8.496677e-01 2.717449e-01 -2.484209e-01
1.743329e+06 5.736153e-07 9.154425e-01 7.960931e-01 6.051742e-01 -5.248058e-01 -8.512220e-01 2.712872e-01 -2.460478e-01
1.781491e+06 5.613275e-07 8.725457e-01 7.931035e-01 6.090869e-01 -5.222886e-01 -8.527688e-01 2.708148e-01 -2.436819e-01
1.820489e+06 5.493029e-07 8.281917e-01 7.900946e-01 6.129849e-01 -5.197669e-01 -8.543081e-01 2.703278e-01 -2.413233e-01
1.860341e+06 5.375360e-07 7.823534e-01 7.870667e-01 6.168679e-01 -5.172406e-01 -8.558401e-01 2.698261e-01 -2.389721e-01
1.901065e+06 5.260211e-07 7.350051e-01 7.840196e-01 6.207361e-01 -5.147098e-01 -8.573645e-01 2.693098e-01 -2.366284e-01
1.942680e+06 5.147528e-07 6.861235e-01 7.809535e-01 6.245891e-01 -5.121744e-01 -8.588814e-01 2.687791e-01 -2.342923e-01
1.985206e+06 5.037260e-07 6.356875e-01 7.778685e-01 6.284271e-01 -5.096347e-01 -8.603909e-01 2.682338e-01 -2.319638e-01
2.028664e+06 4.929354e-07 5.836788e-01 7.747646e-01 6.322498e-01 -5.070904e-01 -8.618928e-01 2.676742e-01 -2.296431e-01
2.073072e+06 4.823759e-07 5.300824e-01 7.716420e-01 6.360571e-01 -5.045418e-01 -8.633873e-01 2.671002e-01 -2.273302e-01
2.118453e+06 4.720426e-07 4.748868e-01 7.685006e-01 6.398490e-01 -5.019887e-01 -8.648742e-01 2.665119e-01 -2.250251e-01
2.164827e+06 4.619307e-07 4.180844e-01 7.653406e-01 6.436255e-01 -4.994313e-01 -8.663535e-01 2.659093e-01 -2.227280e-01
2.212216e+06 4.520354e-07 3.596722e-01 7.621621e-01 6.473863e-01 -4.968695e-01 -8.678253e-01 2.652925e-01 -2.204390e-01
2.260643e+06 4.423520e-07 2.996524e-01 7.589650e-01 6.511314e-01 -4.943034e-01 -8.692895e-01 2.646616e-01 -2.181581e-01
2.310130e+06 4.328761e-07 2.380325e-01 7.557496e-01 6.548607e-01 -4.917329e-01 -8.707461e-01 2.640166e-01 -2.158853e-01
2.360700e+06 4.236032e-07 1.748265e-01 7.525158e-01 6.585742e-01 -4.891582e-01 -8.721951e-01 2.633576e-01 -2.136209e-01
2.412377e+06 4.145289e-07 1.100550e-01 7.492638e-01 6.622717e-01 -4.865792e-01 -8.736365e-01 2.626846e-01 -2.113648e-01
2.465185e+06 4.056491e-07 4.374624e-02 7.459936e-01 6.659531e-01 -4.839959e-01 -8.750703e-01 2.619977e-01 -2.091172e-01
2.519149e+06 3.969594e-07 2.406322e-02 7.427053e-01 6.696184e-01 -4.814084e-01 -8.764964e-01 2.612969e-01 -2.068780e-01
2.574295e+06 3.884559e-07 9.332790e-02 7.393991e-01 6.732674e-01 -4.788167e-01 -8.779149e-01 2.605823e-01 -2.046475e-01
